project_id,project_type,region,planned_budget_usd,actual_cost_usd,cost_overrun_pct,planned_duration_days,actual_duration_days,schedule_slippage_pct,team_size,contractor_experience_years,complexity_rating,num_subcontractors,num_permits_required,safety_incidents,num_change_orders,rework_cost_pct,material_cost_variance_pct,labour_overtime_hours,weather_delay_days,client_change_requests,inspection_failures,risk_level,budget_per_team_member,team_density,subcontractor_ratio,permit_complexity,experience_complexity_ratio,budget_duration_ratio,team_complexity_interaction
PRJ-01043,Industrial,East,247903.54,301584.34,21.65,74,102,38.0,8,3.4,3,4,3.0,6,0,6.24,13.33,80.3,1,1,2,Medium,30987.9425,0.1081081081081081,0.5,1.0,1.1333333333333333,3350.047837837838,24
PRJ-00598,Industrial,South,152258.33,166503.96,9.36,62,74,19.41,7,7.2,5,8,3.0,0,0,1.97,11.29,38.3,2,2,2,Low,21751.19,0.1129032258064516,1.1428571428571428,0.6,1.44,2455.779516129032,35
PRJ-01165,Residential,West,541371.2,611257.38,12.91,73,87,18.67,12,9.5,7,4,2.0,2,6,7.91,15.69,47.6,7,1,0,Medium,45114.26666666666,0.1643835616438356,0.3333333333333333,0.2857142857142857,1.3571428571428572,7416.043835616438,84
PRJ-00630,Infrastructure,Central,103992.49,117253.27,12.75,56,69,23.84,6,7.6,1,8,9.0,1,6,7.52,0.38,34.6,3,1,0,Medium,17332.08166666667,0.1071428571428571,1.3333333333333333,9.0,7.6,1857.00875,6
PRJ-00216,Infrastructure,West,486124.98,488443.61,0.48,89,106,19.1,8,3.8,3,6,1.0,0,1,4.22,7.99,24.5,8,0,1,Low,60765.6225,0.0898876404494382,0.75,0.3333333333333333,1.2666666666666666,5462.078426966292,24
PRJ-00399,Commercial,West,759840.15,981929.68,29.23,74,113,52.19,15,13.9,10,9,5.0,2,5,9.69,16.48,88.0,6,3,2,High,50656.01,0.2027027027027027,0.6,0.5,1.39,10268.110135135135,150
PRJ-00028,Residential,South,821580.35,934399.62,13.73,87,96,10.16,11,6.9,2,5,4.0,2,2,1.81,11.25,46.8,5,7,0,Low,74689.12272727273,0.1264367816091954,0.4545454545454545,2.0,3.45,9443.452298850574,22
PRJ-01172,Infrastructure,Central,131218.71,147745.85,12.6,49,64,30.87,6,10.8,9,10,5.0,3,3,5.99,14.78,62.9,7,2,4,Medium,21869.785,0.1224489795918367,1.6666666666666667,0.5555555555555556,1.2000000000000002,2677.932857142857,54
PRJ-00391,Industrial,Central,1027780.75,1049572.73,2.12,71,73,3.45,14,27.5,3,10,1.0,0,0,0.95,9.28,31.2,4,3,0,Low,73412.91071428571,0.1971830985915492,0.7142857142857143,0.3333333333333333,9.166666666666666,14475.785211267606,42
PRJ-01047,Residential,South,182824.35,227041.91,24.19,70,84,19.42,7,10.1,6,7,1.0,0,4,3.48,2.58,62.5,6,4,0,Medium,26117.76428571429,0.1,1.0,0.1666666666666666,1.6833333333333331,2611.776428571429,42
PRJ-00802,Commercial,Central,1609614.97,2004287.17,24.52,85,115,35.12,20,6.8,4,9,3.0,3,1,10.12,7.88,61.2,4,1,0,Medium,80480.7485,0.2352941176470588,0.45,0.75,1.7,18936.64670588235,80
PRJ-01035,Commercial,South,401240.8,449991.35,12.15,82,95,16.0,8,8.8,4,7,3.0,0,3,1.02,8.09,20.1,4,3,0,Low,50155.1,0.0975609756097561,0.875,0.75,2.2,4893.180487804878,32
PRJ-00487,Commercial,Central,1033368.34,1227090.36,18.75,95,140,47.63,13,10.6,9,6,4.0,4,3,12.39,19.73,73.3,3,5,1,High,79489.8723076923,0.1368421052631579,0.4615384615384615,0.4444444444444444,1.1777777777777778,10877.56147368421,117
PRJ-00755,Industrial,North,2055625.78,2428652.69,18.15,140,173,23.67,32,15.3,6,6,5.0,3,2,3.49,19.27,40.1,3,2,2,Medium,64238.305625,0.2285714285714285,0.1875,0.8333333333333334,2.5500000000000003,14683.041285714286,192
PRJ-00553,Residential,Central,559768.38,609506.84,8.89,63,75,18.39,9,15.7,4,6,4.0,0,0,4.11,3.98,36.3,7,4,1,Low,62196.48666666666,0.1428571428571428,0.6666666666666666,1.0,3.925,8885.212380952382,36
PRJ-00355,Commercial,Central,691562.45,815918.04,17.98,97,119,22.82,10,4.0,3,4,1.0,2,4,3.73,3.71,45.2,3,2,1,Medium,69156.245,0.1030927835051546,0.4,0.3333333333333333,1.3333333333333333,7129.509793814433,30
PRJ-01064,Industrial,North,110562.8,132490.17,19.83,47,64,36.24,6,5.2,5,4,7.0,5,2,8.46,21.34,44.6,3,2,0,Medium,18427.13333333333,0.1276595744680851,0.6666666666666666,1.4,1.04,2352.4,30
PRJ-00430,Infrastructure,North,396477.79,504904.09,27.35,90,112,24.5,9,4.0,4,6,3.0,1,5,3.83,2.29,48.9,8,2,0,Medium,44053.08777777778,0.1,0.6666666666666666,0.75,1.0,4405.308777777777,36
PRJ-00257,Infrastructure,North,438372.15,521157.73,18.88,51,69,35.13,10,8.1,8,11,,2,2,5.87,10.99,59.9,9,4,3,Medium,43837.215,0.196078431372549,1.1,,1.0125,8595.532352941176,80
PRJ-00292,Residential,West,485061.51,592532.34,22.16,82,111,35.46,10,8.4,6,8,3.0,3,2,6.41,14.55,67.8,9,3,3,Medium,48506.151,0.1219512195121951,0.8,0.5,1.4,5915.384268292683,60
PRJ-00026,Residential,East,50000.0,58894.18,17.79,75,90,19.89,5,10.8,5,6,4.0,0,7,4.85,8.62,18.9,6,5,0,Medium,10000.0,0.0666666666666666,1.2,0.8,2.16,666.6666666666666,25
PRJ-00337,Residential,East,924388.35,1083324.02,17.19,75,87,15.86,12,13.7,5,8,4.0,1,2,3.86,11.69,47.4,2,0,0,Low,77032.3625,0.16,0.6666666666666666,0.8,2.74,12325.178,60
PRJ-00717,Industrial,West,748444.38,845450.46,12.96,63,76,20.81,10,25.2,5,6,1.0,5,4,7.17,10.09,48.5,7,0,0,Medium,74844.438,0.1587301587301587,0.6,0.2,5.04,11880.069523809523,50
PRJ-00048,Commercial,West,480757.68,652005.21,35.62,85,119,40.32,11,7.7,4,8,3.0,3,3,8.16,5.21,57.4,3,5,6,High,43705.24363636364,0.1294117647058823,0.7272727272727273,0.75,1.925,5655.972705882353,44
PRJ-00319,Commercial,East,139035.28,156551.93,12.6,48,58,20.74,6,9.7,2,3,1.0,3,4,3.55,10.34,27.8,6,6,0,Medium,23172.546666666665,0.125,0.5,0.5,4.85,2896.568333333333,12
PRJ-00107,Commercial,East,1112020.24,1509070.89,35.71,108,150,38.54,20,12.0,3,6,4.0,6,3,12.0,20.7,53.7,3,7,1,High,55601.012,0.1851851851851851,0.3,1.3333333333333333,4.0,10296.483703703703,60
PRJ-00977,Commercial,East,291820.53,317695.76,8.87,61,77,26.23,7,13.9,5,8,4.0,3,3,4.13,18.84,28.3,1,1,1,Medium,41688.647142857146,0.1147540983606557,1.1428571428571428,0.8,2.78,4783.943114754099,35
PRJ-00056,Infrastructure,East,566041.94,639913.51,13.05,61,76,23.81,8,4.2,2,7,5.0,2,3,8.12,14.45,71.6,8,2,0,Medium,70755.2425,0.1311475409836065,0.875,2.5,2.1,9279.37606557377,16
PRJ-00889,Residential,North,384316.1,427319.25,11.19,65,80,23.7,10,13.5,6,8,4.0,2,3,5.4,5.93,41.3,3,2,1,Medium,38431.61,0.1538461538461538,0.8,0.6666666666666666,2.25,5912.555384615384,60
PRJ-00214,Infrastructure,East,357807.06,463206.29,29.46,63,87,38.82,8,11.1,6,5,5.0,0,8,8.81,4.78,80.5,11,3,3,Medium,44725.8825,0.1269841269841269,0.625,0.8333333333333334,1.85,5679.477142857143,48
PRJ-00121,Industrial,East,2253563.02,2755416.07,22.27,124,170,37.38,36,6.6,6,4,2.0,3,3,8.61,14.11,80.0,1,4,0,Medium,62598.97277777778,0.2903225806451613,0.1111111111111111,0.3333333333333333,1.1,18173.895322580644,216
PRJ-00582,Industrial,North,1137733.57,1525983.29,34.12,69,101,46.7,16,11.8,7,6,4.0,4,4,12.73,17.54,96.0,1,1,4,High,71108.348125,0.2318840579710145,0.375,0.5714285714285714,1.6857142857142855,16488.892318840582,112
PRJ-00527,Renovation,West,567651.42,739390.42,30.25,76,105,38.52,11,13.2,6,4,1.0,1,3,3.68,6.16,61.7,3,4,1,Medium,51604.67454545455,0.1447368421052631,0.3636363636363636,0.1666666666666666,2.2,7469.097631578948,66
PRJ-00870,Residential,Central,1495193.55,1763346.12,17.93,120,161,34.06,26,23.8,4,3,1.0,1,5,5.24,9.31,20.6,5,3,1,Medium,57507.44423076923,0.2166666666666666,0.1153846153846153,0.25,5.95,12459.94625,104
PRJ-00073,Infrastructure,East,360840.34,426935.75,18.32,64,77,20.63,9,11.0,5,10,3.0,2,3,7.96,4.57,18.5,7,2,0,Medium,40093.37111111111,0.140625,1.1111111111111112,0.6,2.2,5638.1303125,45
PRJ-01024,Industrial,South,1713512.73,2217669.72,29.42,93,137,46.82,17,6.1,4,6,1.0,5,4,3.65,13.77,76.7,3,0,0,High,100794.86647058824,0.1827956989247312,0.3529411764705882,0.25,1.525,18424.86806451613,68
PRJ-00768,Residential,South,2430831.64,2708414.96,11.42,84,103,22.67,33,9.7,4,9,2.0,2,4,5.84,5.01,42.6,2,3,2,Medium,73661.56484848485,0.3928571428571428,0.2727272727272727,0.5,2.425,28938.471904761907,132
PRJ-01132,Commercial,North,309441.74,296245.72,-4.26,84,93,10.25,8,12.0,7,6,4.0,1,2,4.87,0.78,30.9,2,1,3,Low,38680.2175,0.0952380952380952,0.75,0.5714285714285714,1.7142857142857142,3683.830238095238,56
PRJ-00919,Commercial,South,614730.11,758999.28,23.47,80,104,29.6,13,8.2,4,2,2.0,1,6,4.46,14.37,36.0,5,1,1,Medium,47286.93153846154,0.1625,0.1538461538461538,0.5,2.05,7684.126375,52
PRJ-00807,Industrial,Central,2011005.14,2575691.19,28.08,116,171,47.67,31,6.9,7,6,0.0,1,7,7.26,11.32,92.5,4,2,1,High,64871.13354838709,0.2672413793103448,0.1935483870967742,0.0,0.9857142857142858,17336.25120689655,217
PRJ-00571,Commercial,West,1661021.79,1967874.12,18.47,130,164,25.96,17,13.1,5,8,2.0,4,0,2.63,9.03,18.0,5,2,0,Medium,97707.16411764706,0.1307692307692307,0.4705882352941176,0.4,2.62,12777.090692307693,85
PRJ-00784,Industrial,North,681612.8,821501.51,20.52,96,129,34.86,13,,5,6,3.0,2,3,2.97,5.99,18.1,2,0,1,Medium,52431.75384615385,0.1354166666666666,0.4615384615384615,0.6,,7100.133333333334,65
PRJ-00520,Infrastructure,South,140045.2,177553.33,26.78,57,67,17.22,6,9.6,6,7,1.0,2,6,7.58,13.54,87.2,9,3,0,Medium,23340.86666666667,0.1052631578947368,1.1666666666666667,0.1666666666666666,1.6,2456.9333333333334,36
PRJ-01106,Infrastructure,Central,218586.93,273931.49,25.32,74,92,24.37,8,7.9,6,6,1.0,4,0,7.62,23.09,50.5,4,3,2,Medium,27323.36625,0.1081081081081081,0.75,0.1666666666666666,1.3166666666666669,2953.877432432432,48
PRJ-00326,Industrial,West,156637.98,180348.36,15.14,46,53,15.96,6,16.6,8,8,5.0,2,2,6.45,7.22,55.0,2,1,1,Medium,26106.33,0.1304347826086956,1.3333333333333333,0.625,2.075,3405.1734782608696,48
PRJ-00530,Commercial,West,828804.42,949152.02,14.52,70,81,16.34,16,27.7,3,10,3.0,4,0,2.88,8.04,22.8,2,0,1,Medium,51800.27625,0.2285714285714285,0.625,1.0,9.233333333333333,11840.063142857143,48
PRJ-00951,Industrial,North,50000.0,63280.99,26.56,50,65,29.41,5,6.3,1,6,2.0,0,4,7.46,1.3,36.0,5,0,0,Medium,10000.0,0.1,1.2,2.0,6.3,1000.0,5
PRJ-00317,Commercial,East,349617.26,380577.8,8.86,82,104,27.25,7,14.8,2,5,3.0,2,2,11.25,-5.26,40.5,5,4,1,Medium,49945.322857142855,0.0853658536585365,0.7142857142857143,1.5,7.4,4263.62512195122,14
PRJ-00959,Commercial,North,470146.65,526240.27,11.93,60,72,20.0,10,11.2,8,5,3.0,1,4,8.26,5.51,77.8,5,3,1,Medium,47014.665,0.1666666666666666,0.5,0.375,1.4,7835.7775,80
PRJ-00991,Industrial,South,289850.71,363213.72,25.31,69,79,15.21,8,13.9,5,14,2.0,1,6,5.32,1.22,43.1,1,1,2,Medium,36231.33875,0.1159420289855072,1.75,0.4,2.78,4200.734927536232,40
PRJ-00546,Commercial,North,50000.0,56658.09,13.32,71,94,32.24,6,27.7,6,12,7.0,1,2,4.58,-0.36,29.8,2,1,1,Medium,8333.333333333334,0.0845070422535211,2.0,1.1666666666666667,4.616666666666666,704.2253521126761,36
PRJ-00978,Commercial,East,432321.52,508964.48,17.73,85,116,36.58,8,13.6,7,12,2.0,5,5,6.31,7.17,45.0,2,2,1,Medium,54040.19,0.0941176470588235,1.5,0.2857142857142857,1.9428571428571428,5086.135529411765,56
PRJ-01038,Commercial,West,1191035.45,1457173.52,22.35,71,94,32.31,14,13.9,6,7,0.0,4,1,4.94,1.46,45.8,6,1,3,Medium,85073.96071428571,0.1971830985915492,0.5,0.0,2.316666666666667,16775.14718309859,84
PRJ-00459,Infrastructure,West,447982.03,523895.2,16.95,73,98,34.23,10,17.8,5,10,6.0,1,2,8.47,12.03,42.9,4,2,2,Medium,44798.203,0.136986301369863,1.0,1.2,3.56,6136.740136986302,50
PRJ-01170,Residential,South,909497.21,1019787.84,12.13,71,89,25.06,14,3.4,4,5,4.0,0,1,7.22,15.31,50.7,2,2,1,Low,64964.08642857143,0.1971830985915492,0.3571428571428571,1.0,0.85,12809.81985915493,56
PRJ-00061,Industrial,South,1024151.43,1142620.31,11.57,75,95,26.52,12,14.9,5,4,4.0,0,3,0.0,4.19,7.4,5,1,0,Low,85345.9525,0.16,0.3333333333333333,0.8,2.98,13655.352400000002,60
PRJ-00744,Residential,East,727790.93,900022.81,23.67,85,113,32.66,10,5.6,6,8,1.0,1,4,6.48,14.35,83.4,1,3,4,Medium,72779.09300000001,0.1176470588235294,0.8,0.1666666666666666,0.9333333333333332,8562.246235294118,60
PRJ-00093,Commercial,Central,802302.0,871213.42,8.59,87,119,36.64,15,15.3,9,6,3.0,0,5,5.58,7.42,45.5,7,2,0,Medium,53486.8,0.1724137931034483,0.4,0.3333333333333333,1.7000000000000002,9221.862068965518,135
PRJ-00954,Residential,West,422707.06,485796.11,14.93,70,94,33.78,9,16.5,5,4,,0,2,5.11,12.15,55.5,4,2,1,Medium,46967.45111111111,0.1285714285714285,0.4444444444444444,,3.3,6038.672285714286,45
PRJ-00424,Residential,Central,2984757.5,3583926.32,20.07,118,161,36.73,30,17.4,6,8,9.0,4,5,4.46,15.7,49.1,4,3,1,Medium,99491.91666666669,0.2542372881355932,0.2666666666666666,1.5,2.9,25294.555084745763,180
PRJ-00352,Residential,North,215703.91,222030.94,2.93,46,58,26.31,8,16.7,4,5,4.0,1,2,0.99,8.15,31.1,5,3,1,Low,26962.98875,0.1739130434782608,0.625,1.0,4.175,4689.215434782609,32
PRJ-01108,Commercial,Central,166463.9,199771.0,20.01,61,71,15.58,6,7.0,7,10,1.0,0,6,9.89,12.19,46.7,2,1,3,Medium,27743.983333333334,0.0983606557377049,1.6666666666666667,0.1428571428571428,1.0,2728.916393442623,42
PRJ-00281,Residential,North,1084792.62,1159208.53,6.86,63,75,19.32,15,16.1,6,7,4.0,1,5,0.15,5.05,9.1,1,2,2,Low,72319.508,0.238095238095238,0.4666666666666667,0.6666666666666666,2.6833333333333336,17218.93047619048,90
PRJ-00429,Residential,West,449369.68,537429.93,19.6,51,59,16.27,8,,7,6,3.0,2,3,5.45,7.97,0.0,6,1,0,Medium,56171.21,0.1568627450980392,0.75,0.4285714285714285,,8811.170196078432,56
PRJ-00360,Industrial,East,468095.9,561752.48,20.01,59,82,38.81,10,10.5,5,8,5.0,2,7,8.24,15.37,51.2,1,2,3,Medium,46809.59,0.1694915254237288,0.8,1.0,2.1,7933.828813559322,50
PRJ-00705,Commercial,West,135692.84,166506.73,22.71,73,93,27.19,6,6.1,6,5,4.0,1,3,9.8,16.54,71.4,6,3,1,Medium,22615.47333333333,0.0821917808219178,0.8333333333333334,0.6666666666666666,1.0166666666666666,1858.8060273972603,36
PRJ-00574,Infrastructure,Central,196437.58,245413.05,24.93,82,107,30.56,8,14.9,8,7,5.0,2,6,8.71,15.78,70.0,11,2,1,Medium,24554.6975,0.0975609756097561,0.875,0.625,1.8625,2395.5802439024387,64
PRJ-00856,Commercial,North,257125.49,315268.78,22.61,75,95,26.85,7,7.2,5,6,4.0,1,2,8.12,16.05,26.9,6,2,2,Medium,36732.212857142855,0.0933333333333333,0.8571428571428571,0.8,1.44,3428.3398666666667,35
PRJ-00544,Renovation,North,284588.64,347808.33,22.21,80,106,32.47,7,6.6,4,5,0.0,1,4,8.61,8.01,32.6,3,0,3,Medium,40655.52,0.0875,0.7142857142857143,0.0,1.65,3557.358,28
PRJ-01192,Commercial,South,850369.41,1087108.83,27.84,89,122,37.24,10,5.2,6,7,2.0,3,3,7.95,25.03,96.5,6,4,4,Medium,85036.941,0.1123595505617977,0.7,0.3333333333333333,0.8666666666666667,9554.712471910112,60
PRJ-00747,Commercial,West,684201.74,870312.07,27.2,98,122,24.63,9,4.6,5,6,3.0,1,2,5.25,1.15,23.2,2,1,1,Medium,76022.41555555555,0.0918367346938775,0.6666666666666666,0.6,0.92,6981.650408163266,45
PRJ-00183,Commercial,South,215032.2,268340.33,24.79,48,61,26.57,7,13.3,6,6,4.0,1,6,9.01,16.21,40.0,4,3,2,Medium,30718.88571428572,0.1458333333333333,0.8571428571428571,0.6666666666666666,2.216666666666667,4479.837500000001,42
PRJ-00696,Commercial,West,720008.11,913908.48,26.93,84,102,20.84,12,16.4,6,6,3.0,0,3,7.24,9.77,40.4,5,5,1,Medium,60000.675833333335,0.1428571428571428,0.5,0.5,2.733333333333333,8571.52511904762,72
PRJ-00465,Industrial,North,221566.91,250935.38,13.25,65,79,20.82,8,11.1,2,4,2.0,0,0,0.0,15.48,68.1,3,3,2,Low,27695.86375,0.123076923076923,0.5,1.0,5.55,3408.721692307692,16
PRJ-00111,Commercial,North,814778.48,878392.51,7.81,92,106,14.91,10,11.4,2,6,1.0,2,2,6.67,-1.36,31.8,3,0,0,Low,81477.848,0.108695652173913,0.6,0.5,5.7,8856.287826086957,20
PRJ-00371,Infrastructure,West,276123.77,358001.72,29.65,84,108,28.3,9,4.9,6,7,2.0,4,8,11.69,10.62,40.6,3,1,1,High,30680.41888888889,0.1071428571428571,0.7777777777777778,0.3333333333333333,0.8166666666666668,3287.1877380952383,54
PRJ-00240,Residential,Central,581550.84,683661.35,17.56,67,76,14.14,9,33.0,7,6,0.0,0,0,3.98,3.11,35.8,6,2,1,Low,64616.76,0.1343283582089552,0.6666666666666666,0.0,4.714285714285714,8679.86328358209,63
PRJ-01058,Residential,North,445292.37,509333.45,14.38,80,99,24.37,11,8.0,1,6,5.0,4,0,7.65,6.05,43.8,4,4,2,Medium,40481.12454545454,0.1375,0.5454545454545454,5.0,8.0,5566.154625,11
PRJ-00650,Residential,West,574732.42,744981.18,29.62,87,101,16.44,11,7.9,3,4,8.0,3,3,6.19,12.35,34.1,2,1,1,Medium,52248.40181818183,0.1264367816091954,0.3636363636363636,2.6666666666666665,2.6333333333333333,6606.119770114943,33
PRJ-00895,Infrastructure,North,80174.99,82571.68,2.99,59,71,19.65,6,18.1,4,5,4.0,1,5,4.53,11.03,25.5,9,3,1,Low,13362.498333333337,0.1016949152542373,0.8333333333333334,1.0,4.525,1358.8981355932203,24
PRJ-00205,Residential,West,248589.68,313682.89,26.19,65,91,39.68,7,6.2,7,8,2.0,1,8,12.71,18.71,76.1,3,0,0,High,35512.811428571425,0.1076923076923077,1.1428571428571428,0.2857142857142857,0.8857142857142858,3824.456615384616,49
PRJ-00932,Commercial,Central,1408672.09,1511466.65,7.3,121,139,15.2,17,16.6,3,4,5.0,0,0,9.09,-3.88,5.7,7,5,1,Low,82863.06411764707,0.140495867768595,0.2352941176470588,1.6666666666666667,5.533333333333334,11641.918099173554,51
PRJ-00262,Infrastructure,West,746884.17,896303.15,20.01,84,106,25.71,14,13.7,4,2,1.0,1,1,4.5,5.1,49.9,13,2,1,Medium,53348.86928571429,0.1666666666666666,0.1428571428571428,0.25,3.425,8891.478214285715,56
PRJ-00514,Commercial,South,643534.77,837716.49,30.17,60,82,36.19,10,4.9,3,6,3.0,1,2,4.79,7.36,54.3,3,1,0,Medium,64353.477,0.1666666666666666,0.6,1.0,1.6333333333333335,10725.5795,30
PRJ-00814,Industrial,Central,3421852.55,4137092.69,20.9,167,223,33.44,50,9.2,4,4,0.0,3,7,10.56,16.4,26.6,2,2,3,Medium,68437.05099999999,0.2994011976047904,0.08,0.0,2.3,20490.13502994012,200
PRJ-00340,Renovation,South,968729.3,1178569.71,21.66,74,102,38.43,12,8.9,6,9,5.0,3,5,7.85,19.7,68.5,8,3,1,Medium,80727.44166666667,0.1621621621621621,0.75,0.8333333333333334,1.4833333333333334,13090.936486486487,72
PRJ-00701,Residential,South,256750.8,299059.88,16.48,78,90,15.81,7,9.4,3,4,3.0,1,0,0.02,7.94,26.8,2,2,3,Low,36678.68571428571,0.0897435897435897,0.5714285714285714,1.0,3.1333333333333333,3291.676923076923,21
PRJ-00839,Commercial,Central,210990.46,273799.36,29.77,59,73,24.41,7,31.3,6,4,5.0,1,2,4.74,3.04,61.8,5,3,0,Medium,30141.494285714285,0.1186440677966101,0.5714285714285714,0.8333333333333334,5.216666666666667,3576.1094915254234,42
PRJ-01080,Commercial,West,728612.27,785159.42,7.76,96,104,8.75,9,5.8,5,6,2.0,1,3,3.61,1.18,31.0,5,3,0,Low,80956.91888888889,0.09375,0.6666666666666666,0.4,1.16,7589.711145833334,45
PRJ-00184,Commercial,West,140483.24,168698.51,20.08,49,65,31.84,7,9.6,4,7,5.0,2,1,8.78,5.91,61.0,3,3,2,Medium,20069.03428571429,0.1428571428571428,1.0,1.25,2.4,2867.0048979591834,28
PRJ-00138,Commercial,East,348093.99,441617.06,26.87,54,72,34.09,9,16.8,9,6,4.0,1,4,8.92,10.21,75.0,4,0,1,Medium,38677.11,0.1666666666666666,0.6666666666666666,0.4444444444444444,1.8666666666666667,6446.185,81
PRJ-01175,Commercial,Central,967729.79,1067308.89,10.29,63,86,36.89,11,16.7,7,8,3.0,3,4,2.5,15.45,23.0,1,4,1,Medium,87975.43545454546,0.1746031746031746,0.7272727272727273,0.4285714285714285,2.3857142857142857,15360.790317460318,77
PRJ-00728,Residential,Central,404227.09,454383.17,12.41,68,72,5.65,8,15.5,6,5,2.0,0,4,2.77,-7.16,26.1,6,2,0,Low,50528.38625,0.1176470588235294,0.625,0.3333333333333333,2.583333333333333,5944.516029411765,48
PRJ-00653,Industrial,West,273171.92,330498.85,20.99,69,86,25.2,8,16.9,7,8,3.0,0,2,2.59,12.32,59.5,5,5,0,Medium,34146.49,0.1159420289855072,1.0,0.4285714285714285,2.414285714285714,3959.013333333333,56
PRJ-00081,Industrial,West,350517.07,451878.91,28.92,76,89,17.45,7,3.4,7,6,4.0,2,6,3.82,9.27,52.9,6,5,2,Medium,50073.86714285715,0.0921052631578947,0.8571428571428571,0.5714285714285714,0.4857142857142857,4612.066710526316,49
PRJ-00529,Infrastructure,North,613360.62,662951.57,8.09,76,90,18.84,11,13.4,4,7,2.0,0,5,0.0,13.43,27.1,10,0,0,Low,55760.056363636366,0.1447368421052631,0.6363636363636364,0.5,3.35,8070.534473684211,44
PRJ-00815,Residential,East,786967.75,792064.68,0.65,69,70,1.1,15,21.2,2,5,5.0,1,2,1.14,1.33,30.4,4,6,0,Low,52464.51666666667,0.217391304347826,0.3333333333333333,2.5,10.6,11405.329710144928,30
PRJ-00850,Renovation,South,181033.59,232834.65,28.61,84,107,27.64,8,9.5,4,10,2.0,2,0,4.6,14.78,41.2,3,1,0,Medium,22629.19875,0.0952380952380952,1.25,0.5,2.375,2155.161785714285,32
PRJ-00030,Industrial,South,1200504.96,1413953.18,17.78,95,127,33.26,20,10.7,6,8,3.0,5,6,3.27,5.85,71.8,5,5,1,Medium,60025.248,0.2105263157894736,0.4,0.5,1.7833333333333332,12636.894315789474,120
PRJ-00953,Residential,North,399504.94,482419.7,20.75,55,69,26.26,7,10.0,4,6,2.0,1,3,9.97,11.47,73.0,1,3,2,Medium,57072.13428571429,0.1272727272727272,0.8571428571428571,0.5,2.5,7263.726181818181,28
PRJ-00166,Commercial,East,78483.68,99093.06,26.26,51,64,25.16,6,13.5,5,6,4.0,2,2,1.75,7.64,66.2,4,3,0,Medium,13080.613333333333,0.1176470588235294,1.0,0.8,2.7,1538.8956862745097,30
PRJ-00249,Commercial,Central,1215189.3,1481475.27,21.91,100,126,26.02,13,8.6,6,11,4.0,0,4,7.81,7.58,37.6,3,0,1,Medium,93476.1,0.13,0.8461538461538461,0.6666666666666666,1.4333333333333331,12151.893,78
PRJ-00308,Industrial,South,334998.01,411905.05,22.96,49,64,30.06,9,23.2,6,7,5.0,3,3,4.45,3.39,51.5,2,1,0,Medium,37222.00111111111,0.1836734693877551,0.7777777777777778,0.8333333333333334,3.866666666666666,6836.694081632653,54
PRJ-00880,Industrial,West,328966.61,372515.48,13.24,63,77,22.46,9,24.5,1,6,6.0,0,2,4.72,11.34,16.5,3,2,3,Low,36551.84555555556,0.1428571428571428,0.6666666666666666,6.0,24.5,5221.692222222222,9
PRJ-00934,Infrastructure,Central,139867.79,180157.35,28.81,48,67,40.24,6,5.3,4,4,5.0,4,5,10.84,11.2,56.7,6,1,2,High,23311.298333333336,0.125,0.6666666666666666,1.25,1.325,2913.912291666667,24
PRJ-00347,Renovation,South,886190.19,1079466.12,21.81,59,82,38.91,17,12.5,8,9,4.0,4,2,7.64,21.32,47.9,4,2,0,Medium,52128.83470588235,0.288135593220339,0.5294117647058824,0.5,1.5625,15020.172711864408,136
PRJ-00335,Residential,East,779543.37,1070306.49,37.3,87,128,47.0,14,7.0,7,6,2.0,6,7,11.72,20.04,87.0,4,1,2,High,55681.66928571429,0.160919540229885,0.4285714285714285,0.2857142857142857,1.0,8960.268620689656,98
PRJ-00286,Commercial,East,2482558.87,3161058.78,27.33,151,206,36.13,32,7.9,7,6,1.0,3,4,7.79,12.38,72.6,5,0,3,Medium,77579.9646875,0.2119205298013245,0.1875,0.1428571428571428,1.1285714285714286,16440.787218543046,224
PRJ-00979,Industrial,Central,307889.23,352999.19,14.65,57,70,23.08,8,8.4,5,4,1.0,1,2,3.55,2.23,55.7,5,3,1,Medium,38486.15375,0.1403508771929824,0.5,0.2,1.6800000000000002,5401.565438596491,40
PRJ-00098,Residential,Central,678483.38,732079.92,7.9,69,74,7.0,12,9.6,4,6,2.0,1,3,1.84,8.12,26.5,3,4,0,Low,56540.28166666667,0.1739130434782608,0.5,0.5,2.4,9833.092463768116,48
PRJ-00558,Commercial,East,691424.08,874141.58,26.43,72,93,28.6,14,7.7,4,5,3.0,2,4,5.44,19.34,75.6,1,2,2,Medium,49387.43428571429,0.1944444444444444,0.3571428571428571,0.75,1.925,9603.112222222222,56
PRJ-01051,Industrial,East,78904.33,83780.41,6.18,58,69,18.48,6,,2,3,4.0,2,3,5.51,-0.23,32.1,2,1,0,Low,13150.721666666666,0.1034482758620689,0.5,2.0,,1360.4194827586207,12
PRJ-00940,Residential,Central,690896.74,744281.59,7.73,69,86,24.24,13,10.5,4,9,1.0,2,3,7.65,18.26,71.8,5,1,5,Medium,53145.903076923074,0.1884057971014492,0.6923076923076923,0.25,2.625,10012.996231884055,52
